Text,labels
ENTE PONNO ORU RAKSHAYUM ILLA KIDU BGM,Non-sarcastic
19 minutes ..and 32k likes  uff mammookka,Non-sarcastic
ആഹാ views കൂട്ടാൻ വേണ്ടി നല്ല കളി കളിക്കുന്നുണ്ടല്ലോ മക്കളെ 🤣🤣🤣 ഓരോ മിനിറ്റിലും എത്ര k വച്ചാണ് കേറുന്നത്. ഉടായിപ്പാണെന്ന് തോന്നുകയേ ഇല്ല കേട്ടോ അത്രക്ക് ഒറിജിനാലിറ്റി 🤣🤣🤣. എന്തായാലും നടക്കട്ടെ 24 hr ആകുമ്പോളേക്കും ഒരു 50 m ആകും എന്ന് വിചാരിക്കുന്നു. ഉഷാറാക്ക് ഉഷാറാക്ക് .    കൊക്കോനാട് രാജാവിന് റെക്കോർഡ് ഇടണ്ടേ  നടക്കട്ടെ 🤣🤣🤣🤣  ഉടായിപ്പ് രാജാവിന് പറ്റിയ ആരാധകർ  Enjoy enjoy 🤣🤣🤣,Sarcastic
2countries okke pole kurch ayuse kuttan pattiya cinemaaaya mathi,Non-sarcastic
ഞാൻ മാത്രമാണോ ഇത് വീണ്ടും വീണ്ടും ഇരുന്നു കാണുന്നത്  അല്ലെങ്കിൽ ഒരു ലൈക്‌ തന്നൂടെ,Non-sarcastic
79 കാരനായ ദാസേട്ടൻ തന്നെയാണോ ഇത് പാടിയത്...,Non-sarcastic
നിനക്ക് ഒക്കെ പ്രന്താണോ പെൺപിള്ളേരെ പുറകെ പോവാൻ.  കുറച്ചു വൈയ്കിയാലും കണ്ടളിയാ   ഒരു രക്ഷയും ഇല്ല ചിരിച്ചു ചിരിച്ചു ചത്തു  🥰,Non-sarcastic
"പൃഥ്വിരാജ്,  സുരാജ്...  രണ്ടു രാജാക്കന്മാരും ചേർന്ന് ഈ ക്രിസ്തുമസ്,  ന്യൂ ഇയർ സീസൺ അങ്ങ് അടക്കി ഭരിക്കുവാ......  ഡ്രൈവിങ് ലൈസൻസ് ടീമിന് വിജയാശംസകൾ....",Sarcastic
ലാലേട്ടന്റെ ഇട്ടിമാണിക് എല്ലാവിധ ആശംസകളും.. ഒരു കട്ട ഇക്ക ഫാൻ,Non-sarcastic
ikka ningal enthina ingane njangale romanjam kollikane🤗,Non-sarcastic
"ഫഹദ്‌ക ,സൗബിൻക ,ഭാസി മച്ചാൻ, ഷൈൻ, ദിലീഷ്, ശ്യാം, നസ്രിയ... ഈ ടീം കാണുമ്പോ തന്നെ വല്ലാത്തൊരു positive energy ആണ്... ഇത് പൊളിക്കും... രക്ഷ ഇല്ലാട്ടാ",Non-sarcastic
0:15 aa musicinu vendi wait cheyyuva,Non-sarcastic
ankilinteyum parolinteyum parajayathinu shesham mammokkayude shakthamaya thirichu varavu,Non-sarcastic
Jojo chetta ee padam thagarkkum njammal...,Non-sarcastic
mamokka ഫാൻസ് ഇവിടെ ലൈക്ക് അടിച്ചിട്ട് പോയാ മതി,Sarcastic
മഞ്ജുവിന്റെ ജീവിതം നശിപ്പിച്ചവനും അവളും ഇനിയും അനുഭവിക്കാൻ പോകുകയാണ്,Non-sarcastic
Prithwi rajine kanan vendi trailer slow motionil kandavar like adi,Non-sarcastic
Ippo kaanunna ikka fans un do oo,Non-sarcastic
ee chengayikk 68 aano alla 28 aano ejjathi enrgy  kandtt kili paariya pole,Non-sarcastic
Ee trailerile scenes kure onnum padathil illa,Sarcastic
"പാട്ടിന്റെ നിലവാരം വെച്ചു വലിയ പ്രതീക്ഷ സിനിമയിൽ വെക്കുന്നില്ല. മറ്റൊരു ഓടിയൻ ആവതിരുന്നാൽ നല്ലത്. ഇളയരാജ ഒക്കെ മിസ് ചെയ്യുന്നു. പഴശ്ശിരാജയിലെ ഇളയരാജ - ചിത്ര ടീം ന്റെ "" കുന്നത്തെ കൊന്നക്കും "" ഒക്കെ എന്തു നല്ല പാട്ട് ആയിരുന്നു. എം ജയചന്ദ്രൻ - ശ്രേയ ഘോഷാൽ compination  ശരിക്കും മടുത്തു  തുടങ്ങി. ഈ same ടീം ന്റെ തന്നെ ""എന്ന് നിന്റെ മൊയ്‌ദീൻ "", 'ഒടിയൻ"" ഒക്കെ similarity ഈ പാട്ടിനോട് തോന്നുന്നു.",Sarcastic
Mamookante scene oo romancham a scene matram njan vindum vindum kanunu,Non-sarcastic
മൈരണ്ടി മോഹൻലാലിന്റെ കോളനി ഫാൻസ് മാമാങ്കം എന്ന മികച്ച സിനിമയെ അതിന്റെ Theatre പ്രിന്റ് എടുത്ത് Share ചെയ്ത് വരെ Degrade ചെയിതു എന്നിട്ടും മാമാങ്കം 100 കോടിയിലേക്ക് പോകുന്നുണ്ടങ്കിൽ ആ നടന്റെ പേര് മമ്മൂട്ടി എന്നാണ് പിന്നെ ഈ കാണിച്ചതിന് ഒക്കെ മുതലും പലിശയും അടക്കും തിരിച്ചു തരും കുഞ്ഞാമിന ഒന്ന് വന്നോട്ടെ മൈരുളെ,Sarcastic
ആശാനേ ജോഷി കലക്കി ആശാനേ #pmj കലക്കി മുത്തേ  എന്നാലും പൊറിഞ്ചുനെ നമ്മുടെ ഐപ്പ് ഏട്ടൻ ചെയ്തത് ശെരിയയില്ല,Non-sarcastic
"എന്താണാവോ Director ഉദ്ദേശിച്ചത് ,  i don't understand !",Non-sarcastic
My muthe joju i like you so much,Non-sarcastic
ഉളുപ്പില്ലാത്തവൻമാരെ ഒരുത്തന്റെ കലാസ്രിഷ്ടി മോഷ്ടിച്ച് അതുവിറ്റ് കാശാക്കുമ്പോ കുറ്റബോധം തോന്നുന്നുണ്ടാകില്ല തോന്നണമെങ്കിൽ ഒറ്റ തന്തക്ക് പിറക്കണം....,Sarcastic
ലാലേട്ടന്റെ dance annum innum എന്നും mass aanu...,Non-sarcastic
വാ അസുര വാ........  ഇടിക്കട്ട വെയ്റ്റിംഗ് 🤩 SHYLOCK THE MONEY LENDER മമ്മൂക്ക🤩,Non-sarcastic
E movie full kittaan valla vaziyum ndo...,Non-sarcastic
Ponnikkaaa.  Kanditum kanditum mathivarunnilla engale...,Non-sarcastic
Sharukhan te padam fan pole thonunvar oru like,Non-sarcastic
Tgf nu shesham Nalla moodulla mattoru malayala film aavum.,Non-sarcastic
എന്നോട് ചോദിക്ക് ഞാൻ പറഞ്ഞു തരാം നിന്റെ മൂക്കുത്തി എവിടുണ്ടെന്നു ഞാനെല്ലാം  കാണുന്നുണ്ട്...,Sarcastic
Venda kutta uruttam last dialogue polii....,Non-sarcastic
സിരിച്ചു സിരിച്ചു ചാവും !   എന്തുവാടേ ഇതൊക്കെ കാണിച്ചു വെച്ചിരിക്കുന്നത് വെറുതെ ഒരു martial art ന്റെ പേര് കളയാൻ ആയിട്ടു ഓരോ പടം എറിക്കികൊള്ളും !  Kung fu തലക്കു പിടിച്ചു ഇറക്കിയത് ആയിരിക്കും  എന്തായാലും വൻ വിജയം ആവട്ടെ,Non-sarcastic
മൂക്കുത്തി കണ്ടില്ല എങ്കിൽ മോദി മൂക്കുത്തി  നോക്കി നടന്നു മൂക്കും കുത്തി  വീണെന്ന്.....,Sarcastic
Evade........? katta villian ndenn paranjitt kaannannillallo....🤔🤔,Non-sarcastic
Ende ponno ijjadhi vere level item,Non-sarcastic
Nivin bhaaii kidu  Geethu Mohandas mam,Non-sarcastic
മാമാങ്കം എന്നതിന്   ചരിത്രപരമായി ഒരു അധികാരസ്ഥാനം തട്ടിയെടുത്ത സാമൂതിരിയോടുള്ള വള്ളുവനാട്ടുകാരുടെ അടങ്ങാത്ത പകയും അവർ ചാവേറുകളിലൂടെ സാമൂതിരിയുടെ കോയ്മക്കെതിരെ  പന്ത്രണ്ടു വര്ഷംകൂടുമ്പോൾ ഉയർത്തിയ പ്രതിക്ഷേധവും പ്രതിരോധവുമാണ്. വിഷയം കർക്കശവും വൈകാരികതക്ക് ഒട്ടും പ്രസക്തിയില്ലാത്ത ഒന്നുമാണ്. മാമാങ്ക ചരിത്രത്തിൽ വടക്കന്പാട്ടുകളിൽ നിന്നു വിഭിന്നമായി ചന്ദ്രോത് പണിക്കരുടെയോ  കണ്ഠര് മേനോൻ തുടങ്ങി മറ്റേതെങ്കിലും ചാവേർ പോരാളികളുടെയോ ജീവിതമായി ബന്ധപ്പെട്ടു അധികം ഒന്നുമറിയില്ല. അത് നമ്മൾ മലയാളികളുടെ നിർഭാഗ്യം. ജാപ്പനീസ് ചലച്ചിത്രകാരൻ  അകിര കുറസോവയുടെ seven സമുറായി തുടങ്ങിയ ചിത്രങ്ങളുടെ പശ്ചാത്തല സംഗീതം ഒന്നുമതി അവയുടെ ആഴവും തീവ്രസംഘര്ഷാത്മകതയും അനുഭവിക്കാൻ. അതേപോലെ അവയിലെ  ദ്ര്ശ്യ ആവിഷ്കാരവും ഘനഗഭീരമായിരിക്കും. ഇതിലെ പാട്ടും നൃത്തവും നമ്മുടെ പഴയ കുഞ്ചാക്കോ  ചിത്രത്തിലെ നസീർ ഉമ്മർ ജോഡികളുടെ കോപ്രായത്തെ അനുസ്മരിപ്പിക്കുന്നതാണ്. ഇതില് കൂടുതൽ ചമയങ്ങളും കുറച്ചുകൂടി  സമകാലിക നൃത്ത ചുവടുകളും ഉണ്ടെന്നു മാത്രം. ഇതും മാമാങ്കത്തിലെ  ചാവേറുകളുടെ  മരണമെന്ന അലംഘനീയ വിധിയുടെ വിളയാട്ടം എന്ന കർക്കശമായ സാഹചര്യവും തമ്മിൽ എന്ത് ബന്ധം?  ഇതു ലെനിൻ രാജേന്ദ്രൻ അഭ്രപാലുകളിലേക്കു പകർത്താൻ ഇരുന്നതാണ് എന്നു കേട്ടിട്ടുണ്ട്. അദ്ദേഹം പിന്നീട് അത് ഉപേക്ഷിച്ചു. നമ്മുടെ കഷ്ടകാലം. എന്ത് പറയാൻ. ഇതുപോലുള്ള മസാലകൾ കണ്ടു കഴിയാം.,Sarcastic
പുത്ത൯പണം 2 ആവാതേ ഇരുന്ന മതി.. Promising trailer,Non-sarcastic
mavoist allla movoistinde achan vannaaalum nammal adichodikkumm,Non-sarcastic
വിഷു സ്റ്റീഫൻ ഇച്ചായൻ കൊണ്ടുപോയി  ഓണം ഇട്ടിച്ചായനുള്ളതാണെന്ന് ഉറപ്പുള്ളവർ അടി ലൈക്,Non-sarcastic
"വൻ team കുഞ്ചാക്കോ, ഭാസി, മിഥുൻ മാനുവൽ, ഷൈജു ഖാലിദ്, ആഷിക് ഉസ്മാൻ",Non-sarcastic
പാട്ട് സൂപ്പർ ആണ്. ആവാതെ ഇരിക്കുന്നത് എങ്ങനെയാ പാടിയത് നമ്മുടെ സ്വന്തം ശ്രേയ ഘോഷാൽ അല്ലെ.....,Sarcastic
Teaser kand trolliyavarkk trailer irakkiyitt madhurarajayude Madhura prethikaram,Non-sarcastic
Ivalde mookkil kedakkunna sadhanathinte peru enthaan guys??,Sarcastic
ജോജി ഏട്ടൻ ഫാൻസ്‌ ലൈക് ആടി മക്കളേ,Non-sarcastic
Second vechu dislike ivane okke samathikkanam ..,Non-sarcastic
padam adipoly aanu charithram ariyunna aarum kuttam parayula,Non-sarcastic
mollywoodin thala uyarthan  mammookkayude vaka puthiya oruitem koodi     mammookka fan like adi,Non-sarcastic
Mattoru masterpiece aakathe sharikkum masterpiece aayal mathyarunnu..,Non-sarcastic
എന്റെ പൊന്നോ എജ്ജാതി ഐറ്റമാ..  വരുന്നേ ജോഷി സാറേ ഇത് നുമ്മ പൊളിക്കും,Non-sarcastic
കമെന്റ് വായിക്കാൻ കയറിയവർ എല്ലാരും കൂടി പൈസ ഇട്ടാൽ...ആ കുട്ടിക്ക് ഇന്ന് തന്നെ മൂക്കുത്തി മേടിച്ചു കൊടുക്കാം...,Sarcastic
