Text,labels
Dai pundaikku poranthavane ni la vijay anna va pathu sirikka  Dai unga amma yepdi da unna petha  Devidiya intha comments ku ans pannu la  Ni thoothukudi va un sunni ah vetti poduren,Non-sarcastic
இந்த படம் 100 நாள் ஓட வன்னியன் சார்பாக என்னுடைய வாழ்த்துக்கள்.................,Non-sarcastic
2.02 min to 2.05 min 🤓🤓,Non-sarcastic
Vera level bro.     super,Non-sarcastic
trailer ey ivlo slow na appa padam?,Sarcastic
Mohon oru aramba puli ine neraiya director varuvanga unmaiya sola,Non-sarcastic
Kau kena tunggu lama lagi untuk tahu saya Semme Dialog pah,Non-sarcastic
Kaithi trailere ipdi na apo vj64 sollava venum,Sarcastic
Orutharmela neega viswasam MA erukarthuka Enaurutara a asigapadurega,Sarcastic
1st cament veritanamana vijay fans like,Non-sarcastic
Valimai trailer likes target 3 million,Non-sarcastic
Ye Kya me Diya isne ??? Kangana tumse na ho paayega,Non-sarcastic
Vera level thalaiva.... mass marana masss,Sarcastic
Surya vandha indha rendu padamu samaya ovum Ngk superhit aagum  Kaapaan blockbuster aagum,Non-sarcastic
Enna da comments la ovvoru jadhiya potu vaazhthu podringa  idhelam enga poi mudiya pogudho,Non-sarcastic
UN KOODA IRUKARDHU SANTHOSHAMNGRADHA VIDA NEEDHA EN SANTHOSHAMAVE IRUKA #LOVELY.... WORDS,Non-sarcastic
Extrdinary illayaraja sir and marvelous maker miskin,Non-sarcastic
"Samma thala na thala tha .....,",Non-sarcastic
Sk annnnaaaa i love you anna,Non-sarcastic
Love u ravi sir from hariyana,Non-sarcastic
adaar pwoli kolamaass teaser,Non-sarcastic
#kaithi padam vera level ah iruka poguthu... Eagerly waiting,Sarcastic
Hip Hop Tamizha வின் மூன்றாவது திரைப்படம்.அருமையாக உள்ளது ட்ரெயிலர்.பிக் ஸ்கிரீனில் பார்ப்பதற்கு வெயிட்டிங் ...,Non-sarcastic
Please is film ko hindi me dubbed jarur krna ....,Non-sarcastic
Zero - Movie Ki To Vaat Lagne Wali he,Sarcastic
Late a  vandhalun latest a varuvom mass,Non-sarcastic
Ellarum Equal intha world la!! Yan Neega lam eppadi Nagarigam Arivu kuda illame irukiga nu theriyala!,Non-sarcastic
Ethu vera vera vera vera  level trilore,Non-sarcastic
Yenda graphics ah irumthalum oru niyayam venamada..,Non-sarcastic
Paakka thana pora Ini intha viswasathoda Aattatha,Sarcastic
Theri nee thotta innoru maikal thalaiva,Non-sarcastic
Your saviour is someone s killer,Non-sarcastic
thala tha Da mass ... pidikala na Muditu poga Da don't dislike ... enagaluku enga thala tha Da apovuma ..,Sarcastic
RoBo 2.O looking like a Hollywood Movie Thalaiva and Akshay Kumar Fans like here,Non-sarcastic
திரௌபதி வன்னியர்களின் குல தெய்வம் என எத்தனை பேருக்கு தெரியும்?  அவர்கள் வீட்டு பெண்களும் அவர்களுக்கு  குல தெய்வமே.,Non-sarcastic
Best movie for Rajni sir....,Non-sarcastic
Marana mass thala I am waiting🦁🦁🦁🦁🦁🦁🦁,Sarcastic
Andha loosu atlee movie ku kaidhi evlo nalla iruku Andha vijay ku acting ae varadhu,Non-sarcastic
aur koi actress nahin mili kya..vidya balan ko le lete...kangna psyco dancer lag rahi hain..expression,Non-sarcastic
vera level Thalaivaa... sirapana tharamana sambavam... waiting,Sarcastic
"இது KICKIN IT OLD SKOOL  (ஒரிஜினல் ட்ரைலர் உங்களுக்காக:  படத்தின் அப்பட்டமான காப்பியாச்சே!!! சொந்தமா யோசிக்கவே மாட்டிங்களாடா!!! தமிழ் ரசிகர்களே இப்போ தெரியுதா இவனுக எதுக்கு ஹிந்தி படிக்காத இங்கிலிஷ் படிக்காதான்னு சொல்றனுகன்னு.  கொஞ்சம் HBO , ஸ்டார் Movies பாருங்கப்பா இல்லன்னா இப்படி தான் உங்க தலையில மொளகாய் அரைப்பானுவ.",Non-sarcastic
Oh my god I'm waiting 🤗,Non-sarcastic
"Ponna Pathavanukku Thaan Thariyum Antha Vali Enna Vandru,Thirutt..... .",Non-sarcastic
Kullan Suriya pans unga Suriya Thalapathy shoe ku kuda illa  poi Bairava teaser parunga mass na enna nu theriyum,Sarcastic
Suma theriii baby va va suma va bhairva....,Non-sarcastic
🥇🥇🥇தரமா டீஸர் அதேபோல் படமும் தரமாக இருக்கும்,Non-sarcastic
கவுடா இனம் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,Non-sarcastic
Music start . 0.38  ilayaraja bgm vera level,Non-sarcastic
Evano indha video ku dislike button amuka vandhurundha odiru 🤣 kolaa kaandu la irukan kollama vida matan,Sarcastic
Trailer pakrathuku munadiye like potavanga..hit like,Non-sarcastic
August ah !! Aadei adhukku innum naalu maasam irukku da!!,Non-sarcastic
"Thaliva semma ,,,dialogue vera leavel",Non-sarcastic
Video pakaraduku munadi like panta..sama trailer,Non-sarcastic
Trailer ah pakama like panna angali pangali,Non-sarcastic
தீரன் சின்னமலை ஆசியுடன் நல்லதொரு வெற்றி படமாக அமையும்,Non-sarcastic
Entha padam achi vetri pera  valthukal jeva,Non-sarcastic
Nenga ippo tha sumo car aa parakka vitenga ana enga thalaivar eppavo parakka vittutaru #vishal da🤣🤣🤣,Sarcastic
Let's make it 1 million likes today!! Jai magizhmathi,Non-sarcastic
Enangada Tik tok ah Padama eduthu vachurkinga,Non-sarcastic
"BJP, ADMK Ku oru Aappu Eruku.",Non-sarcastic
Who is here after kaapaan trailer ????,Non-sarcastic
sengunthar mudhaliyar saarbaga ippadam vetri adaiya vaazhthukal,Non-sarcastic
I love u thalaiva neenga eppavum mass nee va thalaivaaaaa,Sarcastic
Padam maranama iruka podhu.......Waiting ThalaivaaI get Rajnified,Sarcastic
Hahaha... Shakthi Maannu nenachu Maadi la irundhu kudhicha 90s kid Da Naanga.!!!?,Sarcastic
"Chance eh illae, semaaaaa, I am waiting :) Love you Vijay :)",Non-sarcastic
இங்க ஒரு பைத்தியம் ப.ரஞ்சித்தை விமர்சிக்க கெளம்பியிருக்கு போல..படம் தோல்வியடைய வாழ்த்துக்கள்,Non-sarcastic
Waiting for kaappaan .suriya fans like here,Non-sarcastic
டேய் அந்த குறும்படத்தை காப்பி அடிசிங்கிலாடா... டேய்....,Non-sarcastic
Vera level nadipinnayagan avaru kanu kota nadakuthu paa NGK mass laapam maadu maranam,Non-sarcastic
Comment more n more n more more more guys,Non-sarcastic
She looks like a fat mannequin,Non-sarcastic
0:50 aarya: will u marry me  Saisha: namalluku erkanve kalyanam aiduchu koomoota,Non-sarcastic
Ayyo Ivana Aha vanthautaya miskin vanthautaya,Sarcastic
Thala thaanda eppavume gethu meethi ellaarum waste,Sarcastic
Thalapathy fans like podunga paa 🤣🤣🤣🤣🤣🤣,Non-sarcastic
thala thala thala thala thala thala thala,Non-sarcastic
Meme creators ku seriyana deepawali parisu.... But BGM vera level... sana rocks...,Non-sarcastic
Kumbakonam padam trailer semma .....           Waiting for movie,Non-sarcastic
Bigil kaithi vijay ajith nu.. chai Tamil cinema la ipathan konjam nalla padam la varuthu  athu sanda,Sarcastic
super pakka mass!!!!!!!!!!!!semma energy and style super youth style mass's!!!!! bgm,Non-sarcastic
Movie.. suriya Anna vera level la iruku.. making la..,Non-sarcastic
Vijay anna nenga vanthaa pothume,Sarcastic
Ajith sir semma yuvan music rocks,Sarcastic
"Inga evanavathu oru aanava kolai ah neneachu varutha patu irupingalanu theriyala ,inga neenga solra naadaga kaathala vida aanava kolaigal Dan adigam, jaathi ya thavirthu nadunilaimai ya yosingada aporom intha padathula support panunga",Non-sarcastic
Yarellam album maker teejay va paathenga.like here,Non-sarcastic
i love u sk anna en anna vera level mass than,Non-sarcastic
வெறிதனம்    காத்து இருந்தோர் பா்த்ததும் ஒரு  அட்னஸ்ச போட்டு போங்க,Non-sarcastic
THALAIVAAAA  VERA LEVEL YA,Non-sarcastic
Saaho 10m in 28 hours. Asit ajakkuku saavu mani adichitu poitaaru namma Bahubali.,Sarcastic
4 million views in just 2days,Non-sarcastic
Surya fans from ap... Ngk rocks,Non-sarcastic
ஒரே ஒரு Trailorதா ... கெழவனோட Total அரசியல் image Close..!!,Sarcastic
Remake of hindi  pink movie,Sarcastic
trailerlaye enakku pudicha  padam ithuthan bro,Non-sarcastic
"விருமாண்டி படத்தில் வருவதை போல, ஒரே கருத்தை இருவேறு கோணங்களில் கூறுகிறார்கள்... உண்மையில் இவற்றால் அரசியல்வாதிகள் மட்டுமே பயனடைவார்கள்... அடித்தட்டு மக்களை சாதியால் பிரித்து தனது பிம்பத்தை உயர்த்திக் கொள்வார்கள்",Non-sarcastic
This gonna be bang Genius ur killa man always,Non-sarcastic
"பார்க்க இவ்வளவு பேர் இருந்தும், படம் வெற்றி பெறாமைக்கு காரணம், media தான்,  ஆனால், நீங்க எப்பவும் வெற்றி தான்",Non-sarcastic
Last line THALA THALAPATHY FAN FIGHT DIALOGUESYNC1:55,Sarcastic
விழுப்புரத்தில் இந்த படம் அமோகமாக வெற்றி பெற்றும் காத்துக் கொண்டு இருக்கிறோம் மரண மாஸ் பன்ன,Non-sarcastic
800 000 likes for NKP trailer,Non-sarcastic
Ipo nama Ena panna porom sweet saapta porom lol,Non-sarcastic
"நடிக்குற அத்தனை பேரையும், ஏன் பார்க்கும் நம்மளையும் ஒரு பதட்டத்துலயே வச்சுருக்காரு இந்த மனுசன் மிஷ்கின்... Silent Thriller Semma...",Non-sarcastic
Enna Sam cs   joker inspire  panniruppa pola ..,Sarcastic
அருமை. தற்போது நாடக காதல் நடைமுறையில் உள்ளது. இதை ஆதரிக்கும் கும்பல் உள்ளது அதை சார்ந்த படமும் உள்ளது. ஆனால் அதை தவறு என்று எடுத்து உரைத்த படம் இது,Non-sarcastic
இந்த  bgm  ஒரு குழந்தை விளையாட்டு பொம்மையில் இருக்கு... Promise.🤙 Athu oru female toy..,Sarcastic
செங்குந்த      முதலியார் சார்பாக படம் வெற்றி அடைய வாழ்த்துகள்,Non-sarcastic
